contract_address,is-upc-groundtruth,is-proxy-groundtruth,implementation-contracts
0x53de5a7b03dc24ff5d25ccf7ad337a0425dfd8d1,UPC,Proxy,"['0x67e70eeb9dd170f7b4a9ef620720c9069d5e706c', '0x67db14e73c2dce786b5bbbfa4d010deab4bbfcf9']"
0x53ec32583177ac5b2331ea7d1c11685317c03cdc,UPC,Proxy,"['0x14cc4a6666a384190f92e1acb1390fc3896cd493', '0xa8b3445ccddaa154198345384332860deba78dee', '0x1513c38269390d1ff9cd7676119150aa30b07a8c', '0x29d3759886c49a33ae8eefbe3eee09545fa098c4']"
0x53f5ca027077839889c43430371cb877a065799f,UPC,Proxy,"['0x3cdd05bba707dde963c654ee2019442afb61a295', '0x2638f2d9e1dec7fb7ec427984ae9f610de86305c']"
0x5406e1136f423602c0685df8802f8ef28b73570d,UPC,Proxy,"['0x3632ec1f6b852c0bbeaae9484e91e6b4752af4e2', '0xddd15f15e93faca24699b7e543ce4629a2a38f26', '0x11338f71e8842cefe38b434fb56a6640b15bec15', '0xec2a0d134ef8ee98ffc4f2cd2882b949d1df2f6c']"
0x5407381b6c251cfd498ccd4a1d877739cb7960b8,UPC,Proxy,"['0x80b72ce39b3d73c46b2b8b9ef3acbf300a0077e7', '0x00000e0c873337018ceb16f9841961eec38061fe', '0xb2df6cc4524d1505a195f38dbe0280450fea5e2c', '0xcafea8cf7044dcfe97fb33d32da71d0f3fe3053f', '0xcafea42a1f81ecab1e616fa69ea14716c7ae70f1', '0x212b9b47215e87d3bc58b4b96463f302df024ead']"
0x541d78076352a884c8358a2ac3f36408b99a18db,UPC,Proxy,"['0xa282b17d36b0b7548989f113a0cafa2bf06b79b1', '0x2dd97bed16800c7ed1230786d09cd5f46a133ed9']"
0x544c2c0044fc15cc93e6c2d6afde74104d093ad6,UPC,Proxy,"['0x0fdb7356bb5c2a92eae65ea4c1842d9c02bd231e', '0x77bbecc4742c1de5a6008597aa2e2d902b330035']"
0x544c42fbb96b39b21df61cf322b5edc285ee7429,UPC,Proxy,"['0x1452b535ebeb212026f77511147dfdc821d91cbe', '0x61ed1411c3f8f0bd0d7058544cc7035e9d4fabbc']"
0x5460cd29415f811dd9dd5bed52aa1a56a5bac181,UPC,Proxy,"['0x441f5d882ef8ec817e5e403efa390b5b9aeaeb7c', '0x04f85ead5a8f9aea501927adc0c775a2d095b407', '0x20476b1e25c216714c10c7f13640cecf7a829384']"
0x547584529416b2c2ce6ea9ab4136d6cb09109efa,UPC,Proxy,"['0xe61b48d00b9ca02dd9a3764a4d9d263cd7b4d351', '0xe6ade8674d17b32d139032992b63a678e98d5113']"
0x548ab653a6ab2e54debf05f3a728b602ac1c2e69,UPC,Proxy,"['0xbfa32fbb6f4e1b8e3ae72173aa3cd4eae8dc0268', '0x0f5e2c9137cc1e8d8700252ec26ff964c7f9bf60']"
0x54a663e39621d2e644f6b9b6966cdf66db973ab3,UPC,Proxy,"['0xceb1133dc251decd13dcbe3c513b07a32a842130', '0x4c8033481b0fb8d3a83fc0986d02fa3fc2f85400', '0x60a5195d6f73d2bd1de4cd1aafc75e789624feb6', '0xaeda53544201731426b6e07cfe3b396e0a1d40dd', '0xcdb294a93842bd73044c4d57a0061b17cb84ea56']"
0x54ae90be2dee0a960953c724839541e75bb1f471,UPC,Proxy,"['0x371ec16a15c00a3deac8e6ab929d8da4d68c60cb', '0x526d62d71c4c61ad4365ef5de3d3e2983b14020c']"
0x54b12f3df34aa30a88935b617c0a1013b97000dc,UPC,Proxy,"['0x60884c8faad1b30b1c76100da92b76ed3af849ba', '0xbdaddc6a1321ed458b53ab9e51dc0de8dba78d43', '0xd77e28a1b9a9cfe1fc2eee70e391c05d25853cbf']"
0x54c55369a6900731d22eacb0df7c0253cf19dfff,UPC,Proxy,"['0xa5eeba28a1369c279295ad1890ca91a9b11bc809', '0x915861959d2febccf37795fd93c6094ddebf34bd']"
0x54d06a0e1ce55a7a60ee175abceac7e363f603f3,UPC,Proxy,"['0x5dde67e4f0abd7a94e99c037a04a1946f9dbaa36', '0xcd8e6d7497a5a20ae7831cfd5f642e9e24f34608']"
0x54d59c4596c7ea66fd62188ba1e16db39e6f5472,UPC,Proxy,"['0xcf9ef4ec906d92447682828d3fd87db8a9706b52', '0x79eb08324bc567d153cda161a3b659b32d6d1a75']"
0x54e20b3c0b7c48de0dd0a483380572e45741f9b4,UPC,Proxy,"['0xdc8cc33e09f77b9718951c8666f365c5d01afe50', '0xa516d62cf265962444b24e1ec66e589218aaa585', '0x3633c0c4cc78f0ab25f763e62120d2cb5bd29069']"
0x55046f53eb9fa069286969d73432b769f068e1fc,UPC,Proxy,"['0xc76259e24433c38e6101421d3a5f8eab661b30aa', '0xa490fa4159103fae9b63602ccdeb362ef9f8fcf7', '0x9d4127ac188aeb29bf52e4e6c9a59748af9b83a3', '0x9a5d93e12892ebf37589647c6aad4faa6245268e', '0x9167b72fbd1241d2c3c991a7940eba98221e28f4']"
0x55562326029e169d62602be57cf0482c075e7b1e,UPC,Proxy,"['0xd6122dafdfa5513d682f593110a459defd84340d', '0xbaae36cef9ad432a40debafa26d7a479cbbd0642']"
0x5568df89af6bc835b876fdc3b2d44ef63530e419,UPC,Proxy,"['0x08db418a5234337d76c78ccf630658d4e328fc69', '0x8e1fe752e51b05b9fe6ee95d8907695e0f3e2ecd', '0x6981263d090734f2bd2708d1be30db5594bde400', '0xc8c2e1547298e09e5f18e4cdea4a271fdadab971']"
0x556be90ea81e8abceec2737cf6ae0a6cfee58b40,UPC,Proxy,"['0x43ba9e3bca95c0f0a831ff60e3344a8ba9389261', '0x8e2dbfc3b8ce40209a5211d76a780c97611c5eff', '0x817f71bedd444ed56fb5140548047a51805e123e', '0x322401fff76dda9cea5595aaa90d062798907bde', '0x65d39ec3d0f6565779b6e3666ff76da0455fd252', '0x71d62518a562a4c48ed28d9864cfb99ed6818143']"
0x558a7a68c574d83f327e7008c63a86613ea48b4f,UPC,Proxy,"['0x67db14e73c2dce786b5bbbfa4d010deab4bbfcf9', '0x67e70eeb9dd170f7b4a9ef620720c9069d5e706c']"
0x55912d0cf83b75c492e761932abc4db4a5cb1b17,UPC,Proxy,"['0x889d5036f2ea5784161090082f3327bb3e433102', '0x4da27cd2ae34a9e1776ed01747a071c17fa0b2cf']"
0x5593143eae5000983bb015b2e0ac35c125b3376c,UPC,Proxy,"['0x7c7b052df21444b5f23e37b07afc45c4d6c51de9', '0xf802310f9073f620f4ca54696d0a3a9d23f2ddf6']"
0x55978a6f6a4cfa00d5a8b442e93e42c025d0890c,UPC,Proxy,"['0x925c70e811fbc60f5900a74ce39f9f675b07c16d', '0x1e19f5daa81d49be99d1080a555409d849457c29', '0x4d86bb3cfca32b3b13687f1608dfec101b28444e', '0xf83e07892f8301952b744d17a44c355a4b698a42', '0x6ce297c9a242e37176ea7e78e5f615ddd9e71b33', '0x35dee725e5d99aa38f6de019607a12f2bc3be287']"
0x55a4d01a140dbb74a901d9240036ecd21233b893,UPC,Proxy,"['0x9f55a4625883cb91371e62be2db80c04f7f94491', '0xa520700e970a48ed63a56ab3f4be0060454351e5']"
0x55bcf7173c8840d5517424ed19b7bbf11cfb9f2b,UPC,Proxy,"['0xdd23a50cf7503655283089b78c9369519de1c443', '0x331bccace690a5d40019b1c726ad70dad25f28ea']"
0x55f56e3655fc860f939034e0994e0544fb050cce,UPC,Proxy,"['0xe6bbae3d66a474524e64ae6d8500b78dfcb7c334', '0xb49c6a31f8662854cc3798b62435fa82b10d2036']"
0x56136e69a5771436a9598804c5ea792230c21181,UPC,Proxy,"['0x9fe432fcf95d344a2ab30977cc0cdc7ad66f1753', '0x95c8142a539aba93f7a38832549a275b3756831d']"
0x56152a6b995745670ee96ebab70628b9ff0cbd07,UPC,Proxy,"['0x69b24608832cc75f709c7047b83bb0c04951a295', '0x710a02f8f3d34ae9c80106c02e48aa07b4dc2ef6', '0xaef91342f783cfbd71924b05e00061e464de977a']"
0x562c4fd96f0652f5fcfa96b0a33088b5a6eaee9b,UPC,Proxy,"['0x89bf671ce19eabc0c9387960198676875f3ab56a', '0x4dbf03a2d7037eb59ae03d3a2927f1d7ec805c69', '0x7a9efd7f689c9173db9037f44f3933376821de8d']"
0x56968bb1168b0e9314dca1eb3d1e7aaf0d32263e,UPC,Proxy,"['0x9c9f6b5f7883f08ee07dccd1e543a505e4bd4a15', '0x020c6c31bed363cfc0299cc5287b90248e09c3ae', '0x083e003c937b994791c8105d776181b6dac53821']"
0x569cc6a45a008d94473c2a7f476e6c54a9354a3f,UPC,Proxy,"['0xf3aab6a3d1bd3b42a360803de5a0919b62ad6919', '0x119be063909dcd9b780cfc447bd659e02a9f30ec', '0xc2ecf0725bc40504ef240c62046cca52b5080016', '0x844f1741b8dd8205f9a678ecd67dd1b2ddd2e28d', '0xccf753f74544b32014da7a23502987a91a965079']"
0x56e88de255f9cab7a94f03d7de3b815f277c7647,UPC,Proxy,"['0x3beafa4768f678a1ec459060a78444ab64c2f61c', '0x6bb938d4fa12fb24ed16c34b455408916e87af64', '0x037cfbb6c93302bbf45f5503d53aeedc6cd8356a']"
0x570e8e92c06b0592df9335dac7af68dc9dd7a4d4,UPC,Proxy,"['0xe6ade8674d17b32d139032992b63a678e98d5113', '0xe61b48d00b9ca02dd9a3764a4d9d263cd7b4d351']"
0x573b96a018f02aaf4cc6d5c839246a78e36975d2,UPC,Proxy,"['0x366a6677fe197e3f1e76eb0f7cd2aaf35939d51a', '0x6bdbd1adbf93d24ef55fb35d23d695c8f82c6d6a']"
0x576773cd0b51294997ec4e4ff96c93d5e3ae9038,UPC,Proxy,"['0x6bc100ab49a02c50212956f192951707adef0f09', '0x3f2fc22864d27f2a5a8876151c23d5521e8b374c', '0x28abae74cae24bdea9b4bb47952755f2d0056e13', '0xb0f7e3fd345239959a5e21fdb91df2d67b914989', '0x739b1a97c1ccc4ff05271e6e39d2142de4b25778']"
0x57686612c601cb5213b01aa8e80afeb24bbd01df,UPC,Proxy,"['0xdce35f4ad32f53de8da30ef0881389f4c0df6ecc', '0x82cff053b1015430eb92e9fbf993403ee690116f', '0xf9dcd2f86daba0e55d464bd73db5eff03332a84c', '0x8f91758288816bab4869eded355162fd892b33f6', '0x19af596be75c4e216d68a69172a713abf81fb528']"
0x57a7c5d10c3f87f5617ac1c60da60082e44d539e,UPC,Proxy,"['0x57f9f0871cda99df77f209a2670cd0e407019abd', '0x3a1f8cda071d5271ee8009df379b7fa2ef07767e']"
0x57b9eebd093234c92a3b86726b7a223c15204bce,UPC,Proxy,"['0x400dec474294bb11a1872b53d06936568a366c9b', '0x7918d01bcf71b4171956db6991beff7bacbf4f4f']"
0x57da764845d2198dc1ef55d12f3435c5f3a6511a,UPC,Proxy,"['0x1606a9477038957e88ee31f5341fd73ec9b350f4', '0x4c5b27345becc04679b506a6773f354e0df62930']"
0x57f0a4ef374b35eb32b61dd8bc68c58e886cfc84,UPC,Proxy,"['0x5eeec28bf8b7388a5ce5365447556411963b5061', '0x5f4bbb85f2e2fd5e64bfebd0edc64409182a57a1']"
0x5812fcf91adc502a765e5707ebb3f36a07f63c02,UPC,Proxy,"['0xe227d81da324136670e6203adf20306e48dc3112', '0x1a5de76ef2261fc6cb281f8a447bef4e48ef5d25']"
0x5816560ad576561c277d764500849197b3aa4467,UPC,Proxy,"['0x4ffb450dd1d86ae6942edd7976914e2df731c2fc', '0x74cd6a694365be372e1df44a50be67517dd6a27a']"
0x5818a6c0799c8e1bd13197647c226fb160a26b41,UPC,Proxy,"['0x1928dd9f6c0a24ebecaf130ee4d8f9c585a27054', '0x39fc9f45edde4863bfbc22de3e3656cd82fb124d', '0xecb803f4bffb32798290b234c72cf88d0a103c15', '0xe0447ecad996722dc3ec91302b642dfd38a47fba', '0x85a72746f4ff8fa46fe0f91b98e0f5ee43efd06c', '0x79142db98fb68adb3e8b56db1a388dd0fffb3df8', '0x5fe7aebd46d927fde010a05cb4c257af11826d11', '0x8ead00c633e26d513340b292b6dec0c279a15142', '0xe1bf04d7bcef1e04a1d08d83057c1335aec765de']"
0x581900eb2279896951b505d73ed8a2d0f87109af,UPC,Proxy,"['0xcc7134d34807ed6d7150670665723ea5386e4920', '0xdce9833519c1ef5faf0ad22b25b317495c0404f3']"
0x582d23c7ec6b59afd041a522ff64ff081e8c0d2d,UPC,Proxy,"['0xd4afcb8b5843f66ccbd3ef9a9a3f41fb1003adbf', '0xe8f2368327f654b78f4c14ee38831fd3581b992e']"
0x585c9aa11dcf6b2d138c95d939b9ca94cb53a442,UPC,Proxy,"['0x72411080561c8875e49ec655f7fc72b76cb022c5', '0x8d83859d711285adbbe857204cc32c9f4d3b4493', '0xd7affe4e3d62ec43ac07790633dbc55603d9a3e8']"
0x587fbf916f9e4f046f8525c55b0e59bb10ddc8ba,UPC,Proxy,"['0x1c829e47556a2d01d2b8f807f082475a6d10aded', '0x45e9ba9d2e900bc8bd29f90a34544d8b033640b2', '0xe2faaed6645eaf42190c224a3fb7bdf56feeb85d', '0xd956ded6bfc7ed1c1aa8c7954eb0ecd1e00e71b8']"
0x588052067c568dc45ba1382504c99f28055e7b67,UPC,Proxy,"['0x4e318c250ac4467ad67b69e8bf01ff42f769f082', '0x409d5ded4b4adcb44befa320dc32a21c0a4c6a4d']"
0x588801ca36558310d91234afc2511502282b1621,UPC,Proxy,"['0x8375acdca1fecdb89f3c3a440f40884c6b1a7a7d', '0x59501ede4441b566d43330938b01044168a4af0c', '0x956455d81d5dc0f4fbe666bffb278af292dfa4db', '0xf1b9d10472a62ea977089336dc4a65580ebdae60', '0x06fe670e7647a67f95f09ebc292a833d66ebb681']"
0x589f479b5d5f1297272c8977416ef44b6d5eb03b,UPC,Proxy,"['0x692fde41c22b642ac150427c908083e7ef02c97a', '0xa3f1f1b455f19e68ba4adcb7eb3da31b77cce1e2', '0x01c02cfcbee330722fefadb9bd15082322a799d4', '0xf3ff354d3a3c5981ab66bbeac2f028e99112fcc8', '0xd905412c517c1cb5f23c9a120accf873eb2f76a4', '0xc181bb0f3ecb02dba19e4911537db5e131cc7d2f']"
0x58b4f284fc53bbf349c5168d3f82323189b9a1c9,UPC,Proxy,"['0xcdffd80b7d237b567e3788224e647be419711990', '0xa90004f54ac2dd76d6b357101628a9b2731a1632', '0xa191f7de940f39af565f25b090bb40a3906f268d', '0xe9d6b4637e671a355096d306eb9b1cb6d3fefbf5']"
0x58b64a1feac144eb077627c9c6b66ce2097396af,UPC,Proxy,"['0x65d665272f9286fa087f7c861c0cb74f948facc9', '0xcb1e23fb16f73bcdfce8580e1e9ec1455e3f7db0']"
0x59089279987dd76fc65bf94cb40e186b96e03cb3,UPC,Proxy,"['0x852dc31074d42beb1ee8fba7829cb5bd4d68aaf3', '0x3c710b981f5ef28da1807ce7ed3f2a28580e0754', '0xcc44572b57372dac502bcd784705e083779b2afc', '0x8dc840cead11a46f59c65b1697698a2b60fa0789', '0xc9d8a3b9c39b71969280fc249c87b5d0cb77f3c9']"
0x591595bfae3f5d51a820ecd20a1e3fbb6638f34b,UPC,Proxy,"['0xeb25293808c97f1def991f15f756e00d595520ef', '0x37972736a3cf92e00c8f59ae5e80b3733b622f9e', '0x8f70b274847418618d66e651437d5fb24d0f605b']"
0x59304d0a0c594c4c2f84be7fc2a5f38765e134ca,UPC,Proxy,"['0x67e70eeb9dd170f7b4a9ef620720c9069d5e706c', '0x67db14e73c2dce786b5bbbfa4d010deab4bbfcf9']"
0x5993233d88b4424d9c12e468a39736d5948c2835,UPC,Proxy,"['0x817f71bedd444ed56fb5140548047a51805e123e', '0x65d39ec3d0f6565779b6e3666ff76da0455fd252', '0x43ba9e3bca95c0f0a831ff60e3344a8ba9389261', '0x322401fff76dda9cea5595aaa90d062798907bde', '0x8e2dbfc3b8ce40209a5211d76a780c97611c5eff', '0x71d62518a562a4c48ed28d9864cfb99ed6818143']"
0x599d92b453c010b1050d31c364f6ee17e819f193,UPC,Proxy,"['0x0b7cb84bc7ad4af3e1c5312987b6e9a4612068ad', '0xa762292a6a7fd944db1fe9389921e6f639b4c9e8']"
0x59a498d8cb5f0028591c865c44f55e30b76c9611,UPC,Proxy,"['0x61cf32873a23b81b8d2bc71bb8c13a39b2a3ef04', '0x5db9bf07efa6f30273887722c5a6cd7925319cd9', '0x59573dccbdcf66e8f2df6ed8b4e388b374ba278f']"
0x59aabbc33311fd0961f17e684584c0a090034d5f,UPC,Proxy,"['0x52473d102fcc7da39662289cca1726efc90e0f38', '0x39e18db9f77cf37bf61c2884b67ecfa78da2d743', '0x1133d93cd74b1c159f8ce85216bf3951f5fe51b2', '0x128e259c7203513a6844fef25a36b020f37f38d4']"
0x59bd6774c22486d9f4fab2d448dce4f892a9ae25,UPC,Proxy,"['0x67db14e73c2dce786b5bbbfa4d010deab4bbfcf9', '0x67e70eeb9dd170f7b4a9ef620720c9069d5e706c']"
0x59f767ec659e9fe01ebcf930465e2ad4cc0f208e,UPC,Proxy,"['0x88b44e2dce157590c8d06849dd73b2537165d2b9', '0x2434fa6793c62b8fbd8f44565a8cf2c1eaf4b2c0']"
0x5a56da75c50aa2733f5fa9a2442aaefcbc60b2e6,UPC,Proxy,"['0xc459f36e1415d2baa6ce3dfa73a20480cd3ab721', '0x89e8c43778541b1042986002d7286c6022235209']"
0x5a75a093747b72a0e14056352751edf03518031d,UPC,Proxy,"['0x4b77a79996d712e2afcda758352ee19934db9316', '0xc2e079df1ddd87fc4886cce1db343675d1fdb234', '0xd45ccd9e98f8a75f68521de0f9222d8c5f606f8f', '0xb6e27eb951e5252a3c5ff0a3a6d59b4cff4c9975', '0x6030ee6cc813b2ab95d9e822699eb600e7702d92', '0x75aaed496064ddb9e9ef74698268f912bcfc740d']"
0x5a91b345244d3a285b30287b4c63c154ecbd2b7e,UPC,Proxy,"['0x54c6dfbb807be694841a0f1b84cbc49d8fc98ed7', '0x2946f6d458f8cf8723a1d9e95043831d3937461e']"
0x5aa6b99a2b461ba8e97207740f0a689c5c39c3b0,UPC,Proxy,"['0x2303b8a311c17e14aec74400a1242301d85d49c1', '0xfc642533cf9756de38831ea6b3d2b0020eaa60d3', '0xb7dbd3e8d62d43e8bff28164b9b0d471ede9d6c8']"
0x5acd75f21659a59ffab9aebaf350351a8bfaabc0,UPC,Proxy,"['0x363484578a0b0c60b43977e96548e00dbec48644', '0xca7e16b3c1736f1f65a659fb010e3669a872322d', '0xfb8f11f54409370fe21e81badb265053829a173e']"
0x5ad76e93a3a852c9af760da3fdb7983c265d8997,UPC,Proxy,"['0x80a4f26097b24d9f4d19542ca825be6562919247', '0xe782f3e4aaa419d5c043794dde32e6b46661a82b', '0x16d0f3947d8b285ce08f667be90515d98277b302', '0x7510ad64b4bc582e8831ec34da910db144208fde']"
0x5ad927d15072029d4c984b56a645f9021963e653,UPC,Proxy,"['0x0fdb7356bb5c2a92eae65ea4c1842d9c02bd231e', '0x167d9e1402eeb07c18a3f775256cbc0906f5aed3', '0xfcbbdeb5ef29c62013f17f9a14a290b5df81d81d', '0x10fc7e5af0abeeb42f947a15d1fdbcc9651c4f55', '0x22e4723284976814d905f59d3dec6987e65db59c']"
0x5addc89785d75c86ab939e9e15bfbbb7fc086a87,UPC,Proxy,"['0x282dffb8d0215d7efb8d8c5ff90aed185d8850ab', '0xc16b81af351ba9e64c1a069e3ab18c244a1e3049']"
0x5adebf51b01c08c875c9931aa9474cd60a2db741,UPC,Proxy,"['0xdcfa83c4b8bc663796c98a91790187b00d1ba3eb', '0xef7d6b413d5f9e0ccbe36dd6fae388d96661dce7', '0x7089873187263a46250427e377601267d7c9077e']"
0x5b023315a9109e7e4fdc771ea11bc2b1076cac94,UPC,Proxy,"['0xbc4706930467be4288862ddd1a9d75c1a9f0f616', '0xf0d650258c6bb97c0a084a22afa162ce6c4696e9', '0xc1024fa132b279cb986ca48de38a6ed4f429d0c3', '0x87f9ee6d45ea38ef1317d78b393f187fcafd2401', '0xab630d0a90bf58bd07505d7b80b4094276f286b0']"
0x5b094d1668aba21de0a0d7c89501a2d693389bb7,UPC,Proxy,"['0x39fc9f45edde4863bfbc22de3e3656cd82fb124d', '0xecb803f4bffb32798290b234c72cf88d0a103c15', '0xe1bf04d7bcef1e04a1d08d83057c1335aec765de', '0x5fe7aebd46d927fde010a05cb4c257af11826d11', '0x8ead00c633e26d513340b292b6dec0c279a15142', '0x1928dd9f6c0a24ebecaf130ee4d8f9c585a27054', '0x85a72746f4ff8fa46fe0f91b98e0f5ee43efd06c', '0xe0447ecad996722dc3ec91302b642dfd38a47fba', '0x79142db98fb68adb3e8b56db1a388dd0fffb3df8']"
0x5b20513f7725064be63c3e1bf6827b293cc41eb1,UPC,Proxy,"['0xed36f3f32da64df79eb79180bdf3ede8249825b8', '0xda65e318a658d9ef7c35165a9af36985a5ec09cb']"
0x5b2b0d0f50b03451633604e7524f2d4adc61cc09,UPC,Proxy,"['0x900aeb8d9f6bada3079cd2175c3977776645e05a', '0x236c9a5eb2e4a19f3c997127580811c551d4a68b', '0x2debdd9c107abfcf5aeba9c116c0e7579be3ce86']"
0x5b3ae8b672a753906b1592d44741f71fbd05ba8c,UPC,Proxy,"['0xb309805d4de558042b537d7cc35e06ae5601e3af', '0x4f86c3b78976e3f6bd0067eb94aac627140f924c', '0x853f5d3c3850bd422feb38d774827b609b4cc84e']"
0x5b470a8c134d397466a1a603678dadda678cbc29,UPC,Proxy,"['0xe8721b30211f3b487f02173d054f704301983423', '0x954fb82051842b4e42256da8a37c7750df31d6e0', '0x4561784841de5335922a9ad3e44aba69a162ba7a']"
0x5b5ab935aaf935f4b5b3211cdef419fae7750f83,UPC,Proxy,"['0xcc7134d34807ed6d7150670665723ea5386e4920', '0x13a612b2eb7fba393d3fbf6c8001ccde1efc4f9b']"
0x5b60952481eb42b66bdffc3e049025ac5b91c127,UPC,Proxy,"['0xe8d0a73ed68231f209bddb1b0aacc37c38c16e45', '0xf101be274fc6cd72cf5fe726fa2e938ea7401e87']"
0x5b772b591d4696858bc14ccbe52099f80f42623d,UPC,Proxy,"['0x79142db98fb68adb3e8b56db1a388dd0fffb3df8', '0xecb803f4bffb32798290b234c72cf88d0a103c15', '0x1928dd9f6c0a24ebecaf130ee4d8f9c585a27054', '0xe0447ecad996722dc3ec91302b642dfd38a47fba', '0xe1bf04d7bcef1e04a1d08d83057c1335aec765de', '0x39fc9f45edde4863bfbc22de3e3656cd82fb124d', '0x8ead00c633e26d513340b292b6dec0c279a15142', '0x5fe7aebd46d927fde010a05cb4c257af11826d11', '0x85a72746f4ff8fa46fe0f91b98e0f5ee43efd06c']"
0x5b7b5632149653b974e75b18f7b02deeeac38e47,UPC,Proxy,"['0x1117fa26adc7e6251144905f65b9cc58b27809ad', '0x1adb56a7287e6cbf87b14a56209ba15ccc5c91e8']"
0x5ba4901e28e0bc7aeb2326b5a91a02421f61f9dc,UPC,Proxy,"['0x81187352861c88b7c9545ec23b5ad40925b1fc42', '0xfd762041f1bc6c16ca2b4fe60b65391d97bc3ed0', '0xf45744b96095a664a8fd7de6a3847c5cb273b7d7']"
0x5bce0ababa89e1d0e063978d87cff2f8f5145942,UPC,Proxy,"['0xb005bb5e58878318d559561a49f0b67c616d11f0', '0xb7ff2c56c897562c0aa6747d2679d35f5e937492']"
0x5bda3eea8255d0c981adb7e603f5d5f1dce1bca3,UPC,Proxy,"['0xcc982a74b4f046dd4f80f7847bcc1f638e916eab', '0xc88c6aa8e0bd5474fbee74a2385cd374c1d9ce5e', '0xe0f494a526da916cf9d1e9e623994a1c1feab946']"
0x5c0ea4eaf0dd70d7937513df2cc8f606eaa1ef5d,UPC,Proxy,"['0xe3f61af754a2d02962e447bbb9f9a78d1cf3268f', '0x75092c9be0d02a2dd55f3ce692f4e2c0a25254ff']"
0x5c0f777c60bc19c57d6688bdcde58b5e10ee5c14,UPC,Proxy,"['0xd7a91523b1c2affe3a0f3954e61ce1c7d2a98ed8', '0x0f22b407aceeb7175fe1f4739da5cd9b1274a121', '0xa0047a6f50df8c4fa995e14f7d8483d2dd0eed4f', '0xbaa23f262bca7239ab9cd12162e82aa42da3f2ae']"
0x5c157f87872d93a248655c5df3f1efdeb62c38db,UPC,Proxy,"['0x48f0b4d3e1b4dc47b57ea785dc9c5830f1c4c840', '0xbf4cd44e37d2d6815939d813398b8f6e5bf4f959']"
0x5c291bc83d15f71fb37805878161718ea4b6aee9,UPC,Proxy,"['0x0b4722779a0ed7d79101c0d251987e76d4151ffb', '0xc489f7a77cfea584d0077db77a56c35331fc4b1f']"
0x5c5337684def077784733f01dafc3033c4e3c31c,UPC,Proxy,"['0x0fdb7356bb5c2a92eae65ea4c1842d9c02bd231e', '0x77bbecc4742c1de5a6008597aa2e2d902b330035']"
0x5c6374a2ac4ebc38dea0fc1f8716e5ea1add94dd,UPC,Proxy,"['0x9da8653de16c80a333670e4ba35a112574d5a26b', '0xf7e137639e168e5681e9657e773487d90e20b438', '0x084d7a56238be3eea8b4494c4ea17c04227440ef', '0x2ce898ba66493baf78103ddc0bb92fde33fc718f', '0xf547b87cd37607bddabafd9bf1ea4587a0f4acfb', '0x4a29f469760aea3b751e1da6e9673bda3eb64545', '0xb678bed8286728f712630133ef9fc11dae538c4c', '0xf747e9dc322c0495527449bc7546ee621784c50b', '0x0d296e798ebd455a1db0fb032c916b5fc43704c5']"
0x5c63b2939e985b89868b1a4dc814d0875c12eba4,UPC,Proxy,"['0x9f67f0dd79b74d267c008562aea779a8c09be4fb', '0xb8d677c7cf9b63d224bf75e5ea49a26cd50d0968']"
0x5c657b29bb3d89228dbf489d67279d39ae862d9d,UPC,Proxy,"['0x947d6facd7c84824fc92ea9266aa370229245b26', '0xe6937dad5ea225b8d40fc0426cc7a33785aa501f']"
0x5c960a3dcc01be8a0f49c02a8cebcacf5d07fabe,UPC,Proxy,"['0xd7fc6d0fb425e450d08220fed5cfa0ec1ddbaf2b', '0xc5cd8ac8915e4b589bd92a75c7663cc0b9b05e76', '0xd133552be9724b501e1ee9c257e34e07317b5db6', '0x32fa6d59da7132b6591eafbfe1e4dc1527fdad17', '0xea091ed7146e2c3cf3ac11fa296e206e55177b30', '0x577d963246d28dbe0dc579048adda421b054924a']"
0x5caf06af210c4d11f783ff502aeef9122af99c0b,UPC,Proxy,"['0xc0856e5fc36d445be30b249448060433b32ec4ac', '0x94b16b73f86f032f5a9e225b9b548a81dfab4f18']"
0x5cbade4d03ea436f792e9f939e70908524949efd,UPC,Proxy,"['0x0ca747e2a9560fda38348b844195277ec05f3765', '0x033666a848d68c9854b038ebb3958097f688ce00']"
0x5cc36d97f315cf2b5941b37d8fbe9d70dea08214,UPC,Proxy,"['0x5ddc4b822e897a44bd815379826bcd461fcedcd1', '0xd56e90b3f42db5a9e8b7cf3575e804ad38acd4f6']"
0x5cc5b05a8a13e3fbdb0bb9fccd98d38e50f90c38,UPC,Proxy,"['0x1fc6479bdc7511c6803aff2f477e0fd3171606e0', '0xf859e17efbcdf60ee9b951198aecd03b1cdd231c']"
0x5cfef6b6777ad143e6edc122632984c87dc6fb40,UPC,Proxy,"['0x53440476fc79bff3ff8e6ac5c964aeecc7cf2617', '0x015d2f5cde72139291156e5ba0928b6811e895ae', '0xc8f981868018e092ba748e709d397e56a570ce5d', '0x965afaec68652fa77d49c3de7569decff7d5ad23']"
0x5d22045daceab03b158031ecb7d9d06fad24609b,UPC,Proxy,"['0x63a995cfb3badabe007263917024369529baf26f', '0xab4cb335bc7ee587ebc07c2445dc2807bebe973e', '0xb8563ad5af1f79dd04937be8b572318c8e6f43ac', '0x18a5452117714cce0d8faecefdfdb4783140af74', '0x7d2375a873cf858f02f97f40cbbbc03293f9a055', '0x4edd62189732e9ff476aba880b48c29432a7ac9b']"
